W1052h2rzoA_91_98	a group of men are dancing	two men are performing onstage, the comedic mimes performed on stage, men are dancing on stage, the boys is dancing, two men are robot dancing on stage, two people are dancing on a stage, the men are dancing on stage, two mimes are performing on stage, two man danceing on the stage, two men are performing on a stage, two men are dancing like robots on stage, two people perform a dance routine, two men are doing the robot dance on stage, the comedy team performed on stage, the two persons are doing robot dancing, a couple of guys are performing on stage, the men performed a comedic routine on stage, the men are performing on stage, two men are robot dancing on a stage, two men are performing on stage, two men are performing on stage, two men are dancing on stage, two people are performing on stage, two young men are dancing on a stage, the people are dancing on the stage, the men are performing on stage, two persons are dancing in the stage, artists perfroming on the stage, two men are dancing like robots on a stage
0NPtAv3_uVI_46_54	a woman is skiing	a woman is wakeboarding behind a boat, very super natural scence video, the woman is waterskiing, a woman is doing water skating, a woman wearing a life jacket is skiing on a lake, a woman is wake boarding, a girl is skiing, a woman is wakeboarding in a lake havasu, a woman is wake boarding, a woman water skis, a woman is skiing, a man in beach, a woman is wake boarding, a woman waterskies, a woman is wakeboarding, a girl is playing in water, the lady got up on one water ski, a woman is skiing behind a boat, a woman is water boarding, a girl is water skiing, the girl got up on a water ski, she is in lake havasu, a woman is wake boarding on a lake, a woman is water skiing, a woman is water skiing, a girl is water skiing, a woman is water skiing, a girl scating in the sea, a women is surfing on the water, the woman is waterskiing, someone is wakeboarding, a woman is water skiing on a lake
0I4VKj4d0WI_24_40	a man is blowing a chain of bubbles	a man blows and connects bubbles, a man is making a chain of bubbles with two wands, a man is creating a chain of bubbles, a man is blowing bubbles and creating a chain of them, a man making soap bubbles chain, a man is blowing into two rings and generating bubbles, a man is blowing a chain of bubbles, a man blowing a string of bubbles, a man is showing wonderful artistry with water bubbles, a man blowing multiple bubbles to create a chain, a magician is creating a chain of air bubbles, a man is blowing bubbles, the man showing magic, the man is blowing a chain of bubbles, a man is blowing soap bubble chain with two bubble wands, a man is showing how to make soap bubbles in chain, he the bubble game, a man blows a string of connected bubbles, the man is blowing and making a chain of bubbles, a man blowing a chain of bubbles, a man is trying to make many bubbles, a man is on stage blowing chaining bubbles with two bubble wands, the man is making a bubble tenner, a man blowing bubble art, playing magic, a man is blowing soap bubbles, a male performer interlinks 8 soap bubbles, a man is making a bobble chain, a man is blowing a chain of bubbles, a man is making chain of bubbles, a man blowing bubbles, a man is blowing a long bubble, a man is blowing one continuous strand of bubbles, the guy is carefully blowing bubbles arranging them such that one bubble on top of another, the man is blowing a chain of bubbles, a man is blowig bubbles, a man makes an interlocked chain of soap bubbles by blowing air into two looped sticks, a man is making bubbles chain, a man is blowing bubbles, a man is blowing a chain of bubbles, a man creates a chain from blowing bubbles, a person is making bubles, a man is making a chain of bubbles, a man blowing bubbles and making a chain out of it, a man is creating bubble rings, man play trics with soap balloons
JledeVyklPw_1_6	a baby is laughing	a baby is surprising another baby with a sneeze, the babys seeing, two little boy playing, a baby is sneezing, two babies are sitting in chairs, two chinese twins playing in a symmetry, two baby are sitting, a baby is sneezing and scaring another baby, babies are sitting, the kid sneezing, a baby sneezing scares another baby, the baby jumped when the other baby sneezed, two babies are looking into the camera, right side child afraid with the sneeze of the left side child, two babies are sitting side by side in infant seats, a baby sneezed and scared another baby, children are sitting, twine babies are there one is awakened by other, one baby sneezes then a second baby jumps, two kids are sitting, it is a pair of twin baby, a baby sneezes and startles another baby, a baby in a booster seat sneezes and surprises the baby next to him, the babies are sitting down, one of the baby is sneezing and the other is shocking, a baby sneezes, two kids are sitting on the bed, a baby sneezes, a baby sneezes, a twince brothers, a sneezing baby scares another baby, two children were sitting, two babies are sitting in baby seats, two babies react to something, the baby sneezed and startled the other baby, two kids sitting in chairs, a baby is sneezing, two infents are sitting, kids are sitting in a bumba, a baby is sneezing and other baby is afraid, one babys sneeze startled the other baby, a baby scares another baby with a sneeze, two babies are sitting in high chairs, two babies sit in their booster seats
6r5DmFa5ZR8_51_58	a dog is eating	the animals are eating, foxes eat from a dish, the foxes ate from the pan, two foxes are eating from a plate on a brick patio, two foxes are eating, foxes are eating from a plate, the foxes is eating, foxes eat from a plate, two fox eating something, foxes are eating food from a dish, two fox are eating, the foxes are eating, the badger and foxes was eating, two foxes are eating food from a plate, two animals eat food, this is video of foxhow they are eat, the foxes are eating, a fox taking food, foxes are eating food, dogs are eating, two foxes are eating from a plate, two foxes enjoying some sort of meal outside a house in a plate, two foxes eating something from saucer, two foxes are eating off a plate on a patio, two foxes are eating from a plate, two fox are eating food from the plate, two dogs are eating food, two foxes are eating, the foxes are eating, two foxes are eating food from a plate, foxes are eating, very brilliant fox video, two foxes are eating, two foxes are eating food, foxes are eating pet food, two foxes eating food from the plate, animals are eating food, two foxes eat some food, the foxes are eating food, foxes were fight each other, the foxes ate food out of the dish, fox having they food, two foxes eat food from a plate, foxes having food
ACOmKiJDkA4_23_30	a woman is pouring rice into a pan	the woman transferred the newly cooked rice into a shallow pan to allow it to cool down, a man preparing rice balls, the woman is making variety of onigirijapanese rice balls, the man spread the cooked rice on the pan, a woman placing cooked white rice into a skillet, a women is placing precooked rice into a skillet, a woman is preparing rice, rice is poured into skillet and warmed, an old woman is serving rice in a bowl, cook puts rise in a pan, the rice is being spread to cool down, a person is preparing onigiri japanese rice balls, the cooked rice is spread on a plate, a woman filling a pan with pre cooked white rice, a man dumping cooked rice into a skillet, hot cooked rice is taken out from a rice cooker and spread on to a flat dish to cool it, rice is transferred from a pot into a pan and then spread out, someone give rice from pot to pan, the cook is placing the rice into the pan, a woman is pouring rice from a container to fry pan, a person dumps a pot full of rice into a cooking pan, a person is taking out boiled rice from a pot into a pan, a man is demonstrating how to spread cooked rice on a plate, a woman is cooking white rice, cooked rice is spread into a pan, rice being poured and spread into a pan, cooked rice being poured into a frying pan, rice is seperated in a pan, a woman is separated a food in a plate, a chef is making some japanese dish, the cook is frying up rice, a woman is putting rice in a skillet, a woman cooking rice, someone is pouring a pot of steamed rice into a shallow pan, a woman is putting rice in a pan, a woman is made rice food, a lady is spreading rice in a pan, instructions on how to make japanese rice balls, a women is transferring some rice to a pan, poring the rice into other uttensil, a woman is spreading a rice in a pan, a woman pours cooked rice from a pot into a frying pan, pouring rice from one utensil into the other utensil
0lh_UWF9ZP4_178_182	a woman is cutting a piece of meat	a person cutting, the lady sliced the fish meat, the person is cooking the something, a lady talking about how to make a hand roll sushi, the woman is slicing the shrimp, a chef is slicing shrimp, a person is cutting shrimp in half, a woman is splitting a shrimp, a woman cutting sushi, the lady cut the fish meat in half, the lady sliced the shrimp, a person is slicing shrimp, a woman is splitting a prawn with a knife, a woman is cutting shrimp, a woman is cutting shrimp, someone is cutting a shrimp in half, a woman slices shrimp, someone is slicing shrimp, a woman slices a boiled and deshelled shrimp lengthwise into half, someone is slicing a shrimp, a women is making the japanese food, a person cuts up some shrimp, the woman is cutting shrimp, a woman is cutting shrimp lengthwise in half, a woman is slicing shrimps, a cooked and shelled prawn is sliced along its back, she is cutting caret, a man cooking his kichen, someone cuts a shrimp in two lengthwise, a person slices shrimp
PCXHuseKwDc_68_76	a woman is talking	women are stitching, two girls are knitting, the girls sat on the couch and crocheted, a woman seated on a sofa is crocheting, a girl knits, two women are sitting on a couch knitting, the girl sat on the couch to crochet, she is doing the nail polish to the nailes, one girl is knitting while another girl is talking to her, the girls sat on a couch and crocheted, a girl is searching in her chain, a girl is crocheting, the woman is knitting, a womans are preparing with woolen, a girl is making the wool, they are talking, one lady is making sweater, a woman is putting string on a metal shaft, a woman is knitting, the woman is knitting, two women are crocheting, a woman is knitting, a woman is knitting, a woman weaving a cotton, a young woman is crocheting, a couple of girls are sitting on a couch crocheting, a woman is crocheting
IpHJffM3G1c_439_446	a man is slicing bread	a man is applying butter to the bread, bread butter, the man is per paring pizza, a man is spreading butter on bread, a man is spreading butter on bread, a person is glazing garlic on slices of bread, a person is dressing toast, a man spreads butter on a slice of bread, a man is spreading butter on a piece of bread, a person putting cheese on the bread, a chef pasting butter on the bread, a man is spreading the butter on the bread, a man cooking his kichen, a man smears butter on a piece of bread, a man is spreading butter on a split half loaf of bread, the man spread butter on the loaf of bread, a man trying to cook some sort of pizza recipe with garlic bread, a man is spreading butter on bread, the man is spreading butter on the bread, a man is putting butter onto bread, a man is putting butter on the garlic bread with a knife, a man applying the butter on the bread, a man coking, somebody is applying cheese to a bread, a man is buttering a slice of bread, a man is spreading butter on bread, a man spreads butter on a bread slice, a man is spreading butter onto bread, a person is cooking, a man is applying butter to bread, someone pasting butter on a bun, the is showing how to do beg for mercy workout, a man is spreading butter on bread, a man showing how to make quick pizza, a man is applying cheese on the bread slices, a man is spreading butter on a bread, a man is putting butter on bread, a person is buttering a piece of bread, a man is smearing butter on a slice of garlic bread, the man is putting butter on garlic bread, a man is buttering some bread, a man is buttering a quarter loaf of bread, anyone is making dish, a man is putting butter on bread, a man puts some butter on some bread, a man spreads butter on a big piece of bread, a man butters bread, a man spreads butter on some bread, the man buttered the bread, the man is spreading butter on the bread, a man is preparing bread dish, a man is buttering some french bread
5JLi7L1Kwp8_23_30	a cat is playing	a sleeping cat wakes up, a sleeping cat wakes up and meows, a cat is laying on the floor, a small cat sleeping, the cat is sleeping, a cat awakens, a cat is whistling while sleeping, a cat wakes up, a cat is biting her leg, the cat slept on his back and woke up, the cat is lying down, a cat is sleeping, a cat is waking up from a nap, a cat is laying on his back, a cat is sleeping, a cat is waking up from a nap, a cat wakes up from a nap, a cat is waking up, a cat watching, a cat is sleeping on the floor and open its eyes, a cat is waking up, a cat waking up from sleep, the cat is waking up, the cat woke up from his nap on his back, a cat awakens to watch a turtle, a cat is playing with a camera, the cat is sleeping on the floor, a cat is sleeping, the cat is sleeping, a cat is bedding on the floor, a cat is sleeping, a cat is meowing, a funny cat sleeping their, cat sleeping and wakes up when called, a cat wakes up, a cat is meowing, a cat wakes up, a cat is sleeping, a cat is laying down, a cat yawns and gets up
BVjvRpmHg0w_157_165	a woman is cutting broccoli	a woman is cutting broccoli, two women thai food beef broccoli, a woman is cutting broccoli, a woman is cutting broccoli, a woman is cutting broccoli, a woman is cutting broccoli, a lady is cutting cauliflower, they are cutting vegitable, a woman is cutting a broccoli, a woman slices broccoli, the easy to cook thai recipe with broccoli and mutton in thai tv show, the lady cut the broccoli, a lady is cutting a vegetable, a woman is chopping up brocolli with a large knife, a woman is cutting broccoli stalks with a large knife, two women are making thai food beef broccoli, women are cooking in the kichen, the women are cooking the thai broccoli recipe, a women is illustrating the recipe, a woman is slicing broccoli, a lady is cutting broccoli, a women is preparing the beef broccoli, some woman are making thai food beef broccoli, broccoli is being cut, a woman is slicing broccoli, a woman is chopping broccoli, two girls cooking beef, a woman is cutting broccoli with a knife, a woman is cutting broccoli into florets, a woman is cutting the vegetable, a woman is cutting a broccoli into smaller flowerettes using a large knife, two women cutting a cauliflower with a knife, a woman is cutting broccoli, the woman is slicing broccoli, a woman is cutting a head of broccoli into florets, woman cutting broccoli, a woman slices broccoli, she is cooking, someone is slicing broccoli, a woman is cutting a broccoli, a woman is cutting broccoli, a woman cuts broccoli, a woman are cutting cauliflower into pieces, the lady cut broccoli up, the woman chopped the broccoli in small, a lady cut the calliflower and one girl see it, women showing how to make thai beef broccoli, a woman chops up some brocoli, a woman is slicing brocolli, the woman is slicing broccoli, a woman carves up a big stalk of broccoli, a woman is cutting broccoli, a lady is cutting vegetable, a woman is cutting up broccoli
YmXCfQm0_CA_50_57	a man is walking through the woods	two men are pushing wheelbarrows, two men are pushing dollies loaded with luggage through a wooded area, two men push carts in a forest, the men are moving stuff in the woods, two men are pushing carts in the woods, two men are carrying equipment through the woods, the men are moving stuff throught the woods, two men are pushing their luggage, the person is walking the forest, two men pushing carts full of goods, a man is traveling on the ship, two peoples are walking, the persons are bring the items, two people are pushing luggage through a forest, two men are pushing carts with some hunting supplies, two men are pushing loaded carts through the woods, two men are pushing loaded carts through the forest, people are walking, two men walking through the woods are pushing two trolleys individually laden with luggage, the men are pushing luggage carriers, two person going with leggeg, two en are pushing their carts, two people throwing two vehicles, the two persons are going to the interior forest with their lauguages, the men pushed carts through the forest, two men are pushing loaded wheelbarrows down a lane, two men are pushing carts, two men pushed carts through the woods, two men are pushing equipment carts, two men are pushing carts
HZqscSWtHmo_24_34	a man is singing	the person is singing, a man singing infront of mike, a man sang into a microphone, he is playing music, a man sings into a microphone, a man is singing, a man is singing into the microphone, a famous singer oasis singing in some kind of concert or music show, a man is singing, a man is singing into a microphone, two guys are playing guitar in the stage, a man sings into a microphone, a man is singing into a microphone, a man is singing into a microphone, a singer sings, men are playing guitar, a man is singing into a microphone, the man sang into the microphone, super song video, a man is singing in front of a microphone, a man is singing, a man is singing, a man singing song on stage, a man is singing, a man is singing, the man is singing, a man is singing on a stage, one man singing a song, a man is singing into a microphone, a person is singing into a microphone, a man sings into a microphone, a singer is singing, a man is singing into a microphone, a man is singing through the mike, a person singing a song, a man is singing onstage, a man is singing, a man sings into a microphone, a man is singing, boy singing on the mike, a man is singing at a microphone, a man is singing, people are playing music, a man is singing into a microphone, a man singing
6sYmDT5et00_301_339	a man is kneading dough	a man is cooking some food, a chef preparing the wheat dough to make a roti, a man shapes pieces of dough, the man prepare cooking, a chef cuts and kneads dough, a man is preparing a flour dough, mixed flour is being shaped, the person is rolling and cutting dough, how to make dinner rolls, preparing some thing by molding flour, a man is slicing a paste and forms balls out of them, a man cuts and rolls balls of dough from a larger ball of dough, a man cuts a large dough ball into smaller pieces, shef is cutting dough, the man is rolling lumps of dough, dough is being prepared, a man cock ready wheat in roller, the man cuts the dough into portions and rolls each portion into a bun, a chef cuts dough into small portions then rolls them, in video a sheif is cutting the pieces and making roll pieces of wheta balls, a cook is making a large piece of dough into small pieces, dough is being rolled by hand, the dough is first cut into half then into four parts and then the four parts are each rolled into a round ball, chef is kneading dough, a chef is preparing some dish, a man cuts dough and makes dough balls, cutting dough into short equal pieces with a knife, a man is rolling the wheat, a man is doing a cookery show, a chef on a cooking show is kneading cutting and rolling dough, a chef is making small parts of flour, the chef is preparing dough, a man is slicing dough into pieces and then rolling the pieces into fist size balls, a chef cutting dough and rolloing them into equisized balls, a cook is preparing dough to be cooked, a chef is cutting and rolling dough into balls, a chef is rolling dough
Xh6rdpJNaf0_0_15	a rabbit is licking itself	a bunny is licking itself, a rabbit sits outside of a door licking his paws, the white rabit washed his face with his paw, a rabbit grooms itself, a bunny is cleaning itself, a rabit is playing, a white rabbit sits at a doorway, a rabbit is grooming itself, a rabbit is cleaning itself, the rabbit is cleaning his paws, a rabbit is itching its face, a rabbit is eating something near a wooden fence, the rabbit is eating, a rabbit scrabbling, a rabbit is grooming, a rabbit rubs its head with its paws, a bunny rabbit is licking its paws, a bunny is licking its paws, a rabbit is cleaning itself, a bunny is nibbling food in its paws, a rabbit wipes its face, a rabbit is licking its legs, a bunny is cleaning itself, a rabbit is sitting on a wooden ledge licking its front paws, a small white rabbit sitting infront of a house door awaiting for it to open, the white rabbit cleaned its face with its paw, the rabbit is rubbing mouth, rabbit, a rabbit is cleaning its face, a rabbit inching it self, a rabbit is licking its palm, a rabbit is cleaning itself
Kxa0mnDj0bs_15_20	a cat is playing	a cat is hitting at a baby, a baby is holding onto a chair, a cat on a chair teases a toddler, a funny cat playing with a baby, a cat is punching a toddler, animals are performing funny antics, a cat is playing with baby, a child is playing with animal, a cat is on a chair and a small kid is trying to touch the cat, a cat scratching the head of little baby, a cat hit a childs face, a cat paws a baby on a chair, some funny animal video, a cat rapidly swats a kid in the head, a cat and little boy are playing, a cat paws at a childs head, a cat is attacking the head of a toddler, a cat scratched a baby, cats are playing, a child is playing with a feisty cat, the cat scratched a little boy, the cat tapped the boys head, a cat in a chair swats a male toddler in the head who is standing in front of the chair, a cat hits a little boy, loving friend pussy, a cat and a boy play together, a cat paws a toddler, a dog on a leash, a toddler is standing up holding onto a chair when the cat in the chair puts his front paws on the toddlers head, a boy is playing with a cat, a small child is standing next to a chair on which a cat is seated and raising its fore limbs, a dog is playing in the garden, the cat scratched the babys face, the cat is playing with the baby boy, the cat is hitting the young child with strange noises, a cat is playing with a baby, a little kid plays with a cat, a cat is attacking a baby, a cat is swatting at a baby, a cat is beating a baby boy, a cat in a chair attacks a small boy who bothers it, a big cat fought with a smll black cat tat big cat is drinking its food it also dashes the little child somebody helping it for iching its body small, child playing with cat, a cat put his hand on a baby, a cat is playing with a kid, a cat hits a toddler on the head, a cat is scratching a little boy, the cat scratched the toddler, the cat is tapping the little boys head, a baby playing with a cat, a baby playing with a cat, a cat is hitting a toddler on the head, a cat scratches a toddler and makes him cry, a cat and baby are playing, a baby boy is playing with a cat
7EOqi_6rnkg_36_44	a group of people are playing in a store	a guy acting like a monkey in a shop, a donkey is danceing, an ape is beating on drums, a man is playing percussion music intrument in a market, a person in an ape costume is playing the bongos, a man in an ape suit is running around and playing conga drums, the ape is disrupting the store, a person in a gorilla suit runs through a department store, a man in a gorilla suit in a store, a man dressed as an ape is playing drums in a departmental store, a person in a gorilla suit is banging on some drums in a commercial center, th gorilla is in the store, a person in a gorilla suit is playing the bongos in a store, a man with monkey dress is acting like a monkey, a human dressed as monkey is playing music, a gorilla runs through a store and begins banging on a couple of drums, a man in a gorilla suit is playing the drums, a man in a gorilla suit is banging on drums, a man in a gorilla suit is banging on drums in a store, a gorilla is playing bongos, the gorilla played the keyboards in the store, a man in a costume pounds on drums, a guy dressed up like a gorilla walks through parking lots and stores jumping around and playing bongos, he got tired of going hog wild, a man in a gorilla suit plays a bongo in a shopping center, a monkey man doing some fun activities, a man wearing some kind of scary mask and getup and entered in a shopping mall, a person in a gorilla suit is playing bongos, the man dressed in a gorilla suit is teasing a customer, the man in the gorilla outfit played the bongos in the store, a man dressed as a gorila playing bongos in a shop, a person in a gorilla suit is banging on some bongos, a bear is running around a store, a man on ape suit is beating drums, a man is standing in the streets, the man in the gorilla suit played his bongs and keyboard in the store, the gorilla is disrupting the store, a man in a gorilla suit plays a bongo, a gorilla is playing bongo drums in a store, some one is beating a drums, a man in a gorilla costume is playing bongos in a store, a gorilla entertains a crowd
FTh5zPk34bQ_16_30	a man is doing something	the mand put nails in someones head, a mans head is cut up and pins are inserted, a man being nailed on his head, a skin of a mans head is sliced into a grid and nails are pounded into his skull, hell raiser movie watch the number of needels pricked on the actors face, a man was pinned with screws, shot from a horrow film in which the head of the actor is wounded and blood is coming out and the teeth looks like a devils deeth, someone is bleeding, a bald headed man makes incissions and pokes nails on his head and face, some monster is nailing a mans head, a person cut his head, a man is bleeding, a devil is smiling and do something, a man drives nails into his forehead, a weird man is getting staples in his head, a man is putting nails into his head, a bald man is bleeding as his scalp is slit in a checked pattern while pins are driven into it and all over his face, someone is putting pins in the scalp of a bloodyfaced man, a mans head is cut up and pins are inserted, a man is showing some horrifying tricks, someone is putting pins in someones head, the monster is pounding nails into the mans head, a man head is cut and has pin put in it, a man has needles placed in his head, some one making pinhead, a man is showing pinhead tribute, nails are being put into a mans head, its clip of any hollywood film, a mans face is being cut with a sharp instrument and penetrated with nails, pinhead is cutting his head and adding pins, the man put nails all over the mans head, it is hell raising, pinhead is smiling, the skin on a mans head is cut and pins are driven into the cuts, pins are getting stick into someones head, a man is having pins driven into his head, a man putting nails to head, a man with pin in his head, a man has nails stuck in his head
77iDIp40m9E_159_181	a monkey is doing karate	a monkey is practicing karate, a video on funny animal and pictures, a chimpanzee is practicing martial arts, a chimpanzee kickboxes with a human, a monkey making flip, a chimpanzee practising some sort of karate tips with a human, a chimpanzee dressed in a karate outfit is doing kick boxing moves against a man, a chimpanzee is jumping, a chimpanzee is performing martial arts, two military men are getting into the jeep, a chimpanzee does karate stunts, a monkey practices martial arts, a chimpanzee show tricks of marshal arts to his coach, a person fighting with a monkey, a monkey is doing martial arts, a monkey is doing karate, monkey can be fight, a monkey practices martial arts, monkey action supper, the chimpanzee demonstrated martial arts on the man, a chimp is doing martial arts, an ape is doing karate, a man does karate with a monkey, a monkey is performing martial arts, a monkey is doing karate, the chimpanzee did martial arts with a man, a monkey is fighting a man, a monkey is kickboxing, a monkey is fighting with a man, a monkey is performing karate moves on a man, two men are getting into the car, a man is doing karate moves with a monkey, a monkey is practicing karate, a chimpanzee is kickboxing with a man, a man is teaching marshall arts to a monkery, a monkey is doing some fight actions, a monkey is learning martial art from a trainer, a chimpanzee is doing karate with a man, a monkey is doing karate, a chimp doing karate, the person and monkey is fighting, a monkey is doing martial arts, a chimpanzee practicing martial arts, the chimp is practicing karate moves with his trainer, a monkey and a man are kick boxing, a funny animal vedio, the monkey is doing martial arts, a chmpanzee is fighting with a man, karate is practiced with an animal, the monkey fighting with man
6vSKIUGGLvY_81_87	a man and woman are riding on a boat	a man and woman are boating, a man and woman are lying in a boat, a man and woman are riding on a boat, a man and woman are laying on a boat, a manand woman are riding on a boat, an actor and the actress are traveling in the boat, a man and woman are on a boat, a woman is lying on top of a man at the bow of a canoe while two other people are paddling with their hands, a man and woman are laying on a boat, a man and a woman ride on a raft, the boy and girl is dancing, a short clip of the couple having fun on a beach area, the man and woman are riding a boat, a man and a girl are riding on a boat, a woman and a man seated near one edge of the boat are having a good time as the boat cruises on the water, two persons swimming, someone is on a boat in the water, the couple rode in the front of a skiff on the water, the couple leaned over the boat in the water, a man and a woman are riding on the front of a boat, the couple leaned over the edge of the boat, i luv this song the video is amazing she looks gr8 in this whole movie, some persons playing in the sea, a man and a woman ride on a canoe, two people are riding on a boat, the man and woman are riding a boat, four people are riding in a reed canoe
8VUbN3hkdBo_36_50	a little girl is watering plants	a child attending to the garden, a girl is watering plants, a young girl is spraying water on to small plants, a little girl water spraying the plants, a little girl waters some plants, a little girl is watering plants, a cute little girl is watering the plants, a girl is watering plants, a small girl is spraying water on the potted plants in her garden using a garden water sprayer, a small girl watering plants with a spray, a little girl is watering plants, the girl is watering the plants by spraying on them, a little girl is watering plants outside, a baby is watering plants, a girl is watering the plants, a little girl sprays her plants, a small girl is spraying water to plants, the girl is spraying the plants with water, the little girl is watering the plants, a little girl is watering plants, a little girl is watering plants with a squirt bottle, a small girl is watering the plant, a baby is gardening, the little girl squirted water on the plants, a little girl sprayed the plants with a squirt bottle, one baby spreading water to plant, a toddler waters plants with a water gun, a girl is watering plants, a girl is watering the plants, a little girl is on her back porch watering the plants and spraying them, the girl is spraying the plants with water, a child is giving water to plant, a child is watering plants, a girl is spraying flowers, a child is watering flowers, a child is watering the plants, a little girl watered some plants, a very young girl sprays water on plants and flowers, a little girl is spraying plants with water, very good habit to the children, the little girl is watering plants, a girl is spraying water on plants, a litlegirl is watering the plants, a small girl is watering the plants, a young girl is watering plants with a spray bottle, a little girl is using a spray bottle on plants, a little girl is spraying water on plants, a girl toddler is watering some plants
WTf5EgVY5uU_121_135	a woman is frying onions	the lady put oil and onions in the pan, a woman adds oil and sautes garlic and onions in a pan, a woman is adding ingredients to a skillet, anyone is making dish, a woman is frying garlic, a woman mixes vegetables and cooking oil in a pan, food is poured and mixed on a hot plate, the cook put oil garlic and onions into a pan, a man is cooking chicken rice, a woman pours some oil in a skillet then some seasoning and then some diced vegetables, the lady stir fried the onions in oil, someone is putting ingredients into a wok, she is cooking something, a chef is sauteing garlic and onions in a pan, a woman pours oil garlic and onions on a skillet, a woman is putting garlic in to the oil, onions and garlic are being cooked, a lady making omurice in the kitchen, a woman is adding oil and paste into the pan, an asian woman is putting oil minced garlic and chopped onions into a skillet, a short clip about making omurice, a woman frying onions in pan, vegetables sauted on a pan, garlic and onions are being fried in oil, a person is cooking, a woman adds chopped garlic to a skillet containing oil and thereafter adds some chopped onions and stir fries it, a woman is placing oil in a pan, a man fries garlic and them onions with low flame on an oiled frying pan, very super dish making detail video, a woman puts oil and food in a pan, a man cooking his kichen, a lady stir fried onions in a pan, a woman is putting food into a pan, a person is frying onion, a woman is pouring ingredients into a frying pan, a person is cooking onions, a woman pours various ingredients into a pan and mixes them together, a woman is cooking something, a woman is adding some oil garlic and onion into a pan, a woman fries chopped garlic in a skillet and then adds chopped onions, a woman is frying onions, a woman is frying something
Cjf21Y19aUQ_82_86	a man is talking	a man is talking, a man talking and removing his spects, a man wearing a hardhat is talking, the man removed his sunglasses, a man takes off his glasses, a man is talking, a man is saying something, a old men is discribing, a man wearing a construction hat removes his sunglasses, the man took off his glasses while talking, the man took off his sunglasses while talking, a longhaired man in a construction hat removes his sunglasses while he is talking, the man took off his sunglasses, a man takes off his glasses, a man is holding his spectacle in his hands, a man removes his sunglasses, one man is telling something, a man takes off his sunglasses, a construction worker removes his sunglasses, a man wearing a hard hat removes his glasses as he speaks, a man talks, a man takes off his glasses, the person is doing the something, a man is taking off his glasses, a man talking, a man taking off his glasses, a man in a yellow hard hat and sunglasses is talking, a man is speaking, a man takes his sunglasses off, a man is wearing the goggles, a man wearing a hard hat is removing his sunglasses, a man is taking off his sunglasses, a man in a construction hat takes off his sunglasses, a man wearing a hard hat is taking off his sunglasses as he talks, a man is talking, a man is talking to a another man, a man is talking and removing his spectacle
8MVo7fje_oE_130_136	a man is eating pasta	a man drains water out of a container of pasta, a man is straining pasta, a man is straining pasta, a man is preparing some food, a man is pouring water from a plastic container, a man is draining pasta, a man is draining pasta water into the sink, a man is straining out water into a sink, a man is straining pasta, a man is draining liquid out of a plastic container, a man is preparing the food, a man drains a plastic container, a man is draining water from some cooked pasta, a man is cooking pasta in microwave cooker, the man poured the liquid out of the container, the man is pouring water out from the pasta, the man is pouring liquid out of the container, a man is draining pasta, a man appears to be draining water off of pasta in a rectangular plastic container into a sink, a man is straining some pasta, a man is pouring the water from a plastic container into the sink, a man is pouring something, the man poured the marinade into the sink, a man empties a container into a sink, the person is cooking the something, a man is pouring water out of a container, a person is cooking, a man is emptying water from a container into the kitchen sink
B-Lsf7ZKf5c_10_25	a man is walking on a fire	a man is burning flag, the man is pouring fuel on the flag, a man attempts light a bonfire with petrol, a man is pouring oil on the woods, one man is sprinkling water on fire, someone pours gasoline on a pile of blazing logs that are blanketed with an icelandic flag, a man is pouring some kerosene on the woods, a man pours lots of gasoline on some burning logs, a man starts a bonfire in the woods, a man is poring petrol on fire, a man is poring water, the man poured gasoline on a flag in the fire, a man is pouring fuel on a fire, a man pouring gas on fire, a man is pouring gasoline on a fire, a man is burning a flag, a man is pouring gasoline on a lit bonfire, a man is pouring gasoline on a fire, a man is pouring gasoline on a fire, the man is pouring fuel over the flag, a man preparing a bonfire, the man is pouring gasoline over the firewood, a man is trying to burn flag, someone making a fire, a man is pouring gasoline over a stack of wood, a man is pouring gas on a fire, the man poured gasoline on the flag in the fire, a man pours gasoline on a fire, a person is making the fire, a man pours gasoline, a man is pouring gasoline onto a flag and a flame, a man pouring petrol on fire, he is firing on the mat, a man pours fuel all around a bonfire from a red can held in his hands, a man is pouring gas onto a bonfire
